kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
4600260,Pemetakan TPU Nagrog,13007815,2017-10-12,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,931164323,822175000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,29,NA,NA,NA,NA,NA,NA,0,0,Ya
4527260,Pengawasan Gerbang kota lama,10199496,2017-09-05,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017   ,2017,186021000,93951000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,20,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT . HIBAR WAHANA PERSADA,Jalan Raya Banjaran No 181 A Kel/Kec Baleendah Kabupaten Bandung  - Bandung (Kab.) - Jawa Barat,02.735.224.4-444.000,NA,75735000,75735000,Tidak
4145260,'Belanja jasa tenaga pengamanan,9899389,2017-05-03,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,398574205,311344204,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Dinas Penataan Ruang Kota Bandung Jl Cianjur No 34 Bandung - Bandung (Kota),Perusahaan Kecil,20,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Senopati Satria Sakti,Jl Abdurahman Saleh Ruko City Square B22  - Bandung (Kota) - Jawa Barat,76.711.510.8-428.000,NA,302046490,0,Tidak
4485260,Pengadaan Meubelair,12883618,2017-08-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,1585606000,1498754290,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Cianjur No. 34 Bandung - Bandung (Kota),Perusahaan Kecil,157,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. ADDE JAYA,Jl. Kemakmuran Komplek BPD No.32 Samarinda  - Samarinda (Kota) - Kalimantan Timur,02.951.634.1-722.000,NA,980980000,0,Tidak
4453260,"Penyusunan naskah akademis dan perwal (TDR, pengaturan zonasi da ketentuan persyaratan kegiatan dalam pemafaatan ruang",12778295,2017-08-04,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,247995000,197587500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,13,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. SYSTEL INDONESIA,GEDUNG LMPP JL KH WAHID HASYIM NO. 10 RT.006 RW.007 MENTENG - JAKARTA PUSAT  - Jakarta Pusat (Kota) - DKI Jakarta,31.460.812.6-071.000,NA,160160160,160160160,Tidak
4628260,Pengadaan Control Unit,12951039,2017-11-05,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,1187296000,1138500000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Dinas Penataan Ruang Jl. Cianjur No. 34 Bandung - Bandung (Kota),Perusahaan Kecil,34,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. KHARISMA INDOTECH PRATAMA,jl. Pacuan Kuda No. 145 Sukamiskin Arcamanik Bandung  - Bandung (Kota) - Jawa Barat,74.579.401.6-429.000,NA,1052150000,1052150000,Tidak
4353260,'Belanja jasa konsultansi perencanaan,9901582,2017-07-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,355430900,308500500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,30,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. PILAR PRIMA PARAHYANGAN,Jalan Beunteur No.1 Kelurahan Burangrang Kecamatan Lengkong Kota Bandung  - Bandung (Kota) - Jawa Barat,31.708.071.1-424.000,NA,0,0,Tidak
4147260,Entry Data Base Arsip,11296635,2017-05-03,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,383666250,364858450,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl.Cianjur No.34 Kota Bandung - Bandung (Kota),NA,41,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. BENTANG INSPIRA TEKNOLOGI,Jl. Merak Ngibing No. 12 Bandung  - Bandung (Kota) - Jawa Barat,21.083.155.8-423.000,NA,0,0,Tidak
4463260,Penyusunan Naskah Akademis dan Perwal PRK Alun-Alun,12900889,2017-08-11,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,143508200,126000600,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,13,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. KANOMAN PUTRA USAHA MANDIRI,Jl. Cisaranten Kulon III No.16 Arcamanik Bandung  - Bandung (Kota) - Jawa Barat,02.789.265.2-429.000,NA,110990000,0,Tidak
4407260,Belanja Pakaian Dinas Harian (PDH),12870947,2017-08-01,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,297071280,282437100,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Dinas Penataan Ruang Kota Bandung Jl Cianjur No 34 Bandung - Bandung (Kota),Perusahaan Kecil,50,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. Amelia Rahman,Jl. Prapatan Cihanjuang Gg.Gurame No.09 RT.001/ RW.003 Cibabat - Cimahi Utara  - Cimahi (Kota) - Jawa Barat,02.544.561.0-421.000,NA,202950000,0,Tidak
4489260,Raperwal Tentang Petunjuk Pelaksanaan Penyelenggaraan Reklame,12747393,2017-08-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,211530000,199430000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Jl. Cianjur No.34 - Bandung (Kota),NA,13,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,cv. bagus darajat,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG  - Bandung (Kab.) - Jawa Barat,01.778.444.8-445.000,NA,177375000,177375000,Tidak
4599260,Pengadaan Peralatan Pemetaan Ukur,12935533,2017-10-04,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,583000000,578105000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil dan Non Kecil,59,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. Sarana Azka Mulia,Jl. Cisaranten Kulon III No. 16 RT.07 RW. 05 Arcamanik Bandung  - Bandung (Kota) - Jawa Barat,21.098.021.5-429.000,NA,510400000,0,Tidak
4389260,'Belanja jasa konsultansi penelitian (Pendataan dan Penggambaran Bangunan Pemkot),12397222,2017-07-21,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,129285200,125435200,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,22,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. ANDRA CIPTA CONSULT,Jl. Situsari VII No. 42 Cijagra-Bandung  - Bandung (Kota) - Jawa Barat,31.294.519.9-424.000,NA,112600000,112640000,Tidak
4408260,Pengadaan pakaian olahraga,12870986,2017-08-01,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,261954000,261360000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Dinas Penataan Ruang Kota Bandung Jl Cianjur No 34 Bandung - Bandung (Kota),Perusahaan Kecil,68,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV.MULTI KARUNIA,Wonorejo Lorong 3 no.6 Cepu Kabupaten Blora Propinsi Jawa Tengah  - Blora (Kab.) - Jawa Tengah,72.145.628.3-514.000,NA,125928000,0,Tidak
4133260,Penyusunan Standar Sarana dan Prasana Minimal Hunian dan Non Hunian di Kota Bandung,10197874,2017-05-02,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,214960900,214410900,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Cianjur No. 34 Bandung - Bandung (Kota),NA,20,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. SELARAS MULTIARSI KONSULTAN,Jl. Saturnus Selatan VI No. 16 Bandung  - Bandung (Kota) - Jawa Barat,31.166.873.5-429.000,NA,0,0,Tidak
4483260,Rehabilitasi Sedag Berat Gedung Kantor,12748863,2017-08-15,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,348996509,348916000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kantor Distaru Jl. Cianjur No. 34 Bandung - Bandung (Kota),Perusahaan Kecil,30,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. TATA SARANA KARYA,Jl. Merkuri Selatan VI/2 Blok Q Margahayu Raya  Bandung  - Bandung (Kota) - Jawa Barat,02.497.267.1-429.000,NA,321318000,321318000,Tidak
4091260,Belanja jasa cleaning service,9894173,2017-03-24,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,307064340,307064250,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Dinas Penataan Ruang Kota Bandung Jl Cianjur No 34 Bandung - Bandung (Kota),Perusahaan Kecil,28,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. NETTOYAGE SERVICES INDONESIA,JL.SUKASARI V no.E-5 SURYA SUMANTRI KOTA BANDUNG  - Bandung (Kota) - Jawa Barat,71.353.873.4-428.000,NA,295818722,0,Tidak
4065260,Penyusunan Kebijakan Perijinan Pemanfaatan Ruang Naskah Akademis untuk Revisi Evaluasi Peraturan Daerah Nomor 05 Tahun 2010 Tentang Bangunan Gedung,9989978,2017-03-08,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,368665000,368665000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,27,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. Mitra Consultant Engineering,Jl. Suryalaya  No. 40A  Bandung. Lantai 2  - Bandung (Kota) - Jawa Barat,01.767.775.8-441.000,NA,0,0,Tidak
4085260,DED Gerbang Kota Lama,10199282,2017-03-17,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,191624400,191624400,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,42,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. SYAPRIL JANIZAR,Komp. Griya Winaya B-19 Kel. Pasirwangi  - Bandung (Kota) - Jawa Barat,31.816.477.9-429.000,NA,172170000,172170000,Tidak
4089260,Pendataan Bangunan di Wilayah Bojonagara (Review),9907401,2017-03-27,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,336677000,336677000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,24,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. GIRI AWAS,Jl. Cijagra I Komplek Pengairan No. 20 Bandung  - Bandung (Kota) - Jawa Barat,01.257.375.4-424.000,NA,0,0,Tidak
4099260,Penyusunan RTBL dan Raperwal kawasan permukiman kumuh di SWK Arcamanik,10198859,2017-03-30,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,418521000,418521000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,SWK Acamanik - Bandung (Kota),NA,47,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. PADURAKSA KONSULTAN,Jln. Sentosa Asih II No. 28 RT. 003 RW. 005 Cipamokolan Kota Bandung  - Bandung (Kota) - Jawa Barat,02.390.537.5-429.000,NA,0,0,Tidak
4100260,Penyusunan RTBL dan Raperwal kawasan stasiun bandung,10198684,2017-03-30,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,418521400,418521400,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kawasan Stasiun Bandung - Bandung (Kota),NA,46,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. BINA KREASI NUSANTARA,"Komp. Puri Budi Asri Blok D No 7 Cihanjuang Parongpong, Bandung  - Bandung Barat (Kab.) - Jawa Barat",02.544.358.1-421.000,NA,0,0,Tidak
4101260,Penyusunan Panduan Teknis dan Raperwal Perancangan Kawasan Cagar Budaya Cipaganti dan sekitarnya,10197149,2017-03-30,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,271466800,271466800,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Distaru Jl. Cianjur No. 34 Bandung - Bandung (Kota),NA,34,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. FASADE KOBETAMA INTERNASIONAL,Jl. Sekelimus XIV No. 8  - Bandung (Kota) - Jawa Barat,66.961.260.8-424.000,NA,0,0,Tidak
4102260,Pembuatan Sistem Aplikasi RDTR dan Peraturan Zonasi untuk Masyarakat,10195987,2017-03-30,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,278342900,278342900,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kantor Distaru Jl. Cianjur No. 34 Bandung - Bandung (Kota),NA,57,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. BENTANG INSPIRA TEKNOLOGI,Jl. Merak Ngibing No. 12 Bandung  - Bandung (Kota) - Jawa Barat,21.083.155.8-423.000,NA,0,0,Tidak
4116260,Pemutakhiran peta garisan rencana kota (SWK Kordon dan SWK Arcamanik),9892949,2017-04-13,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,239072900,239072900,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Cianjur No. 34 Bandung - Bandung (Kota),NA,31,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT.CITRA LAHAN UTAMA,JL.RANCAMANYAR I NO.2A GUMURUH BATUNUNGGAL  - Bandung (Kota) - Jawa Barat,01.131.194.1-424.000,NA,0,0,Tidak
4144260,Penyusunan Arahan Kebutuhan Perparkiran di Kota Bandung,10197519,2017-05-03,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,212984200,212984200,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,14,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. RAHMANDHIKA KONSULTAN,JL. NEPTUNUS BARAT BLOK A31 NO. 6 MARGAHAYU RAYA BANDUNG  - Bandung (Kota) - Jawa Barat,02.564.298.4-444.000,NA,0,0,Tidak
4181260,Evaluasi Pemanfaatan dan pelaporan perencanaan tata ruang (SWK Karees),9893366,2017-05-17,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Pagu Anggaran,APBD 2017,2017,157415500,157415500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dinas Penataan Ruang - Bandung (Kota),NA,17,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. Mitra Consultant Engineering,Jl. Suryalaya  No. 40A  Bandung. Lantai 2  - Bandung (Kota) - Jawa Barat,01.767.775.8-441.000,NA,151415000,151415000,Tidak
4192260,DED Pematangan lahan LPTQ,12267943,2017-05-19,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,449172900,449172900,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,18,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. SYAPRIL JANIZAR,Komp. Griya Winaya B-19 Kel. Pasirwangi  - Bandung (Kota) - Jawa Barat,31.816.477.9-429.000,NA,0,0,Tidak
4200260,DED Gedung Arsip DISTARU,12266501,2017-05-22,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,263076000,263076000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,33,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,CV. Rajaya Rekayasa,Komp. Pranaya II No. 30 Bandung  - Bandung (Kota) - Jawa Barat,01.524.890.9-424.000,NA,0,0,Tidak
4201260,DED Gedung Arsip Bersama,12266654,2017-05-22,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,263076000,263076000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,37,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,cv. bagus darajat,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG  - Bandung (Kab.) - Jawa Barat,01.778.444.8-445.000,NA,0,0,Tidak
4488260,Raperwal Tentang Surat Lisensi Bekerja Perencana (SLBP),9989175,2017-08-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,195442500,195442500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Jl. Cianjur No.34 - Bandung (Kota),NA,10,Pemerintah Daerah Kota Bandung,DINAS PENATAAN RUANG,PT. NUSANTARA CITRA KONSULTAN,JL. PURWAKARTA 39 ANTAPANI BANDUNG  - Bandung (Kota) - Jawa Barat,02.065.356.4-429.000,NA,154000000,154000000,Tidak
4643260,Penyediaan Alat Tulis Kantor,12456392,2017-11-15,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,1155326031,646623945,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Dinas Pendidikan Kota Bandung - Bandung (Kota),Perusahaan Kecil,111,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,CV.PERSADA KARYA BANGSA,Dusun Sukadana RT 01/07 Desa Banyuasih Kecamatan Tanjungkerta Kabupaten Sumedang Jawa  - Sumedang (Kab.) - Jawa Barat,72.207.283.2-446.000,NA,571491800,0,Tidak
4560260,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan (Pembangunan Ruang Kelas Baru SMP Negeri 21 Bandung),12985866,2017-09-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,948080598,630890000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,26,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,CV. JAYA FIMA PERKASA,Komp. Cipadung Permai V No. 127 Bandung  - Bandung (Kota) - Jawa Barat,02.065.160.0-429.000,NA,603570000,0,Tidak
4632260,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Pendidikan Lingkungan Hidup,13451677,2017-11-01,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pengadaan Barang,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,5978475900,5863159562,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Dinas Pendidikan Kota Bandung - Bandung (Kota),Perusahaan Non Kecil,36,NA,NA,NA,NA,NA,NA,0,0,Ya
4558260,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan (Pembangunan Ruang Kelas Baru SMP Negeri 57 Bandung),12985882,2017-09-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,1580134331,1469859000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,34,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,CV. PUTRA SEJATI,Jl. Rancamalaka Kp. Cangkuang RT 06/03 Ds/Kec Cangkuang Kab. Bandung  - Bandung (Kab.) - Jawa Barat,31.260.762.5-445.000,NA,1352431000,1352431000,Tidak
4553260,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan (Pembangunan Ruang Kelas Baru SMP Negeri 17 Bandung),12985796,2017-09-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,1580134331,1499804100,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,32,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,CV. BYIRA CONTRACTOR TEAM,Jl. Budhi No. 34 Bandung  - Bandung (Kota) - Jawa Barat,02.244.584.5-428.000,NA,1393214000,1393214000,Tidak
4621260,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Ilmu Pengetahuan Umum (Ensiklopedia Sejarah dan Budaya),13451661,2017-10-19,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pengadaan Barang,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,5955000000,5882374219,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Dinas Pendidikan Kota Bandung - Bandung (Kota),Perusahaan Non Kecil,45,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,GRAHA MULIA UTAMA,Jl. Soekarno- Hatta Graha Panyileukan Asri Blok C Nomor 8 - Bandung  - Bandung (Kota) - Jawa Barat,31.507.478.1-429.000,NA,5564524800,5564524800,Tidak
4564260,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan (Pembangunan Ruang Kelas Baru (RKB) SMP Negeri 38 Bandung),12985880,2017-09-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,948080598,896569000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,40,Pemerintah Daerah Kota Bandung,DINAS PENDIDIKAN,CV. BINA PUTRA NUGRAHA,Jl. Mekar Mulya No. 21 Kel. Mekar Mulya Kec. Panyileukan Kota Bandung / Kopo Permai I Blok V No. 8  - Bandung (Kota) - Jawa Barat,01.612.200.4-429.000,NA,851740600,851740600,Tidak
