kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
181260,S2-Pembangunan Saluran dan Trotoar Jl. Dr. Sutomo,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,359176000,357747000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cicendo - Bandung (Kota),Perusahaan Kecil,20,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.DWI PUTRA UTAMA,JL. RANCAHERANG NO.5 - BANDUNG (KOTA) - JAWA BARAT,01.836.881.1-428.000,NA,329880470,329880470,Tidak
123260,S18-Pembangunan Saluran dan Trotoar Jl. Gatot Subroto (dari Simpang Lima s/d Jl. PP'45),NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,3107197000,2983732000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Batununggal - Bandung (Kota),Perusahaan Non Kecil,24,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. DAKSINA PERSADA,"JL. CIMANDIRI NO.6 LT 1 CIKINI, MENTENG - JAKARTA PUSAT (KOTA) - DKI JAKARTA",01.735.193.3-003.000,NA,2603238829,2603238829,Tidak
193260,Pengadaan Kunci Gembok Khusus Parkir Kendaraan(Wheel Clamp) dan Kelengkapannya,NA,2013-03-04,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Perhubungan,Pengadaan Barang,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,350000000,348069810,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl.Soekarno Hatta No.205 Bandung - Bandung (Kota),Perusahaan Kecil,27,LPSE Kota Bandung,Dinas Perhubungan,CV.SUCORPINDO,JL. KARYA KASIH KOMP. BUKIT JOHOR MAS BLOK J NO. 10 MEDAN JOHOR - -,31.347.989.1-121.000,NA,278498000,0,Tidak
353260,J105-Peningkatan Jl. Dulatip,NA,2013-04-24,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,759854000,733862000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Andir - Bandung (Kab.),Perusahaan Kecil,23,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.CITRA AGUNG,JL. SUKAMANAH BLK 422 RT/RW 03/03 SUKAMANAH - PASEH - BANDUNG (KAB.) - JAWA BARAT,01.818.015.8-444.000,NA,596639000,596639000,Tidak
23260,J23-Peningkatan Jl. Sekemerak,NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,897480000,847160000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cibeunying Kidul - Bandung (Kota),Perusahaan Kecil,13,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.FLAMBOYAN,"KOMP SANGGAR MAS LESTARI BLOK A-114 KAB,BANDUNG - BANDUNG (KAB.) - JAWA BARAT",02.011.980.6-445.000,NA,677798000,677798000,Tidak
61260,J58-Peningkatan Jl.Banteng Dalam,NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,516621000,487738000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Bandung (Kota),Perusahaan Kecil,21,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.SERBA GUNA UTAMA,JL. JATIWANGI XII NO. 3 ANTAPANI - BANDUNG (KOTA) - JAWA BARAT,01.767.778.2-429.000,NA,451116000,451116000,Tidak
333260,Kajian Lokasi Pembangunan Pompa Pengendali Banjir,NA,2013-04-14,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2013,2013,200000000,199182000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,18,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.IMAYA CONSULTING ENGINEERS,JL. SURYALAYA I NO. 27 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.216.545.2-424.000,NA,0,0,Tidak
176260,Belanja Leasedline Fiber Optik,NA,2013-02-18,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Komunikasi dan Informatika,Jasa Lainnya,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,240000000,236500000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dinas Komunikasi Dan Informatika - Bandung (Kota),Perusahaan Non Kecil,12,LPSE Kota Bandung,Dinas Komunikasi dan Informatika,PT JABAR TELEMATIKA,JL.CIANJUR NO 13 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.481.091.3-423.000,NA,212850000,212850000,Tidak
101260,J98-Peningkatan Jl. Adhiyaksa,NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,329563000,316773000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Bojongloa Kidul - Bandung (Kota),Perusahaan Kecil,11,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.GALUH PILAR PERSADA,JL.INTEN MULIA VII D5 NO.2 KEL. DERWATI KOTA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.836.879.5-429.000,NA,291428000,291428000,Tidak
133260,S28-Pembangunan Saluran dan Jalan  Merkuri,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,722500000,699658000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Rancasari - Bandung (Kota),Perusahaan Kecil,19,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PUTRA SPARTA,JL. MERKURI SELATAN III NO. 6 - BANDUNG (KOTA) - JAWA BARAT,02.084.013.8-429.000,NA,626249543,626249543,Tidak
132260,S27-Pembangunan Saluran Jl. Panghegar,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1462500000,1451777000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cinambo - Bandung (Kota),Perusahaan Kecil,25,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,REZITAMA,JL.PIPIT RAYA BLOK PTB NO.5 RT.005 RW.009 PADASUKA CIOMAS BOGOR - BOGOR (KAB.) - JAWA BARAT,02.059.437.0-434.000,NA,1201995214,1201995234,Tidak
468260,J156-Peningkatan Jl. Tamansari (Lanjutan),NA,2013-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1135500000,1098021000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Coblong - Bandung (Kota),Perusahaan Kecil,12,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.FLAMBOYAN,"KOMP SANGGAR MAS LESTARI BLOK A-114 KAB,BANDUNG - BANDUNG (KAB.) - JAWA BARAT",02.011.980.6-445.000,NA,878543000,878543000,Tidak
230260,Jasa Konsultasi Pengawasan Pembangunan Gedung Kantor Kecamatan Cinambo,NA,2013-03-22,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Kecamatan Cinambo,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2013,2013,112000000,111760000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cinambo - Bandung (Kota),NA,16,LPSE Kota Bandung,Kecamatan Cinambo,PT. NITOSABA KONSULTAN NUSANTARA,JL. SARIJADI RAYA NO. 35 BANDUNG [ STUDIO OFFICE. JL. KUDUS NO.24 ANTAPANI BANDUNG ] - BANDUNG (KOTA) - JAWA BARAT,01.531.816.5-428.000,NA,105105000,105105000,Tidak
84260,J81-Peningkatan Jl. Ciwastra-Derwati (lanjutan),NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,6629500000,6249784000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Buahbatu - Bandung (Kota),Perusahaan Non Kecil,31,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. PETARANGAN UTAMA,JL. MAWAR LUMAYUNG NO. 10 - BANDUNG (KOTA) - JAWA BARAT,01.422.188.1-423.000,NA,5111111100,5111111100,Tidak
312260,Belanja makanan dan minuman Kegiatan Makanan dan Minuman Pertemuan Lokmin tingkat Puskesmas (4 x 30 UPT),NA,2013-04-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Kesehatan,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,286000000,257400000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Dinas Kesehatan Kota Bandung - Bandung (Kota),Perusahaan Kecil,15,LPSE Kota Bandung,Dinas Kesehatan,CV.TRICANIA,JL. JATI NO. 36 BANDUNG - BANDUNG (KAB.) - JAWA BARAT,01.216.486.9-424.000,NA,181038000,181038000,Tidak
69260,"J66-Peningkatan Jl.Sri Ayu, Jl.Sri Wulan, Jl.Sri Kania,JL.Srimahi Baru",NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,629000000,605255000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Regol - Bandung (Kota),Perusahaan Kecil,8,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PESONA MANDIRI PT,JLN.SRIWULAN NO.8 - BANDUNG (KOTA) - JAWA BARAT,01.465.682.1-424.000,NA,540221211,540221211,Tidak
212260,PML.PJU-04 Pemeliharaan PJU Jl. Surapati,NA,2013-10-09,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1055353000,819793000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,23,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,ARCA EMAS,"JL. GOLF BARAT VI NO.3, ARCAMANIK BANDUNG - BANDUNG (KOTA) - JAWA BARAT",31.488.281.2-429.000,NA,780887000,780887000,Tidak
246260,KSPJU.3 Pengawasan Teknik Pembangunan PJU Lingkungan,NA,2013-03-27,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2013,2013,200000000,199917000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Bandung (Kota) - Bandung (Kota),Pembobotan Kualitas dan Biaya,9,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. GEOMATIKA MULTI SOLUTION,JL. SIMPANG PAHLAWAN 3 NO 10 - BANDUNG (KOTA) - JAWA BARAT,02.046.668.6-423.000,NA,0,0,Tidak
165260,KSS.5 Pengawasan Teknik Saluran Drainase/Gorong-gorong Wilayah Ujungberung,NA,2013-02-08,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2013,2013,300000000,288387000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.KRISSATYA PRATAMA PUTRA,JL. MAKMUR NO. 17 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.678.122.1-428.000,NA,0,0,Tidak
307260,Belanja Bahan Bakar Minyak/Gas dan Pelumas,NA,2013-04-08,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,2765428000,355319000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Bandung (Kota) - Bandung (Kota),Perusahaan Kecil,11,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.IKBAL JAYA,JL.RENGASDENGKLOK IV NO.2 ANTAPANI - BANDUNG (KOTA) - JAWA BARAT,02.009.180.7-429.000,NA,337553900,337555876,Tidak
309260,Pengawasan Pembangunan Gedung Rumah Sakit Khusus Gigi dan Mulut,NA,2013-04-08,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2013,2013,98655000,98615000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl.L.L.R.E. Martadinata No. 45 Bandung - Bandung (Kota),NA,9,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,PT.SADHYA GRAHACARA,JL. SITU CIPANUNJANG NO.9 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.482.738.0-424.000,NA,69025000,69025000,Tidak
129260,S24-Pembangunan Saluran dan Trotoar Jl. Cisaranten Kulon,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1749454000,1729893000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Arcamanik - Bandung (Kota),Perusahaan Kecil,27,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.CINTA DAMAI,JL. LEWOBABAKAN RT.02/09 LINGGAJAYA - TASIKMALAYA (KOTA) - JAWA BARAT,01.748.147.4-425.000,NA,1407251887,1407251870,Tidak
130260,S25-Pembangunan Saluran dan Trotoar Jl. Golf Selatan,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,368820000,341836000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Arcamanik - Bandung (Kota),Perusahaan Kecil,33,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.SATRIA NUGRAHA,JL. JATIWANGI VIII NO.1 ANTAPANI - BANDUNG (KOTA) - JAWA BARAT,02.203.659.4-429.000,NA,305041909,305041909,Tidak
122260,"S17-Pembangunan Saluran dan Trotoar Jl. Dewi Sartika, Jl. Dalem Kaum",NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1327229000,1300016000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Regol - Bandung (Kota),Perusahaan Kecil,14,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.INTAN PUTERA,"JL. RUKUN SARI II NO. 42 A BANDUNG, LEUWIPANJANG BANDUNG 40234 - BANDUNG (KOTA) - JAWA BARAT",01.118.363.9-422.000,NA,1144578418,1144578418,Tidak
126260,S21-Pembangunan Saluran dan Trotoar Jl. Cikawao,NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,685506000,662303000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Bandung (Kota),Perusahaan Kecil,20,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.DINAR TUNGGUL RAHAYU,JL.VETERAN N0.83/3 B - BANDUNG (KOTA) - JAWA BARAT,02.606.580.5-423.000,NA,569594935,569594935,Tidak
127260,S22-Pembangunan Saluran dan Trotoar Jl. Malabar,NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,893679000,831166000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Bandung (Kota),Perusahaan Kecil,30,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.INTAN PUTERA,"JL. RUKUN SARI II NO. 42 A BANDUNG, LEUWIPANJANG BANDUNG 40234 - BANDUNG (KOTA) - JAWA BARAT",01.118.363.9-422.000,NA,732009278,732009278,Tidak
128260,"S23-Pembangunan Saluran,Trotoar dan Jalan Lengkong besar",NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1880000000,1873128000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Bandung (Kota),Perusahaan Kecil,16,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.SUKSES SEJAHTERA,KOMP BUMI PANYILEUKAN BLOK G-7 NO. 5 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.260.093.5-429.000,NA,1649730607,1649730607,Tidak
508260,S38-Pembangunan Saluran danTrotoar Jl.Sekejati,NA,2013-05-20,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,441134000,418303000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Kiaracondong - Bandung (Kota),Perusahaan Kecil,24,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PUTRA ANUGRAH,JL. KAWALI 4 NO.10 ANTAPANI - BANDUNG (KOTA) - JAWA BARAT,02.203.480.5-429.000,NA,345120086,345120086,Tidak
281260,S16-Pembangunan Saluran dan Trotoar Jl. Cijerah Raya (Lanjutan),NA,2013-03-31,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,3307500000,3245830000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Bandung Kulon - Bandung (Kota),Perusahaan Non Kecil,11,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT.YASUBA DWI PERKASA,JL. CIKAREUMBI NO 12 CIKIDANG LEMBANG - BANDUNG BARAT (KAB.) - JAWA BARAT,02.473.876.7-421.000,NA,2890667578,2890667578,Tidak
249260,"J12-Peningkatan Jl. Pasar Barat, Pasar Selatan",NA,2013-03-31,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,1017500000,960741000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Andir - Bandung (Kota),Perusahaan Kecil,13,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BAHTERA LAJU,JL. KIARA SARI V NO.33 - BANDUNG (KOTA) - JAWA BARAT,01.427.462.5-424.000,NA,871770915,871770915,Tidak
262260,"J51-Peningkatan Jl. Citarip Barat, Tengah, Wetan dan Kidul",NA,2013-03-31,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,545442000,521309000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Bojongloa Kaler - Bandung (Kota),Perusahaan Kecil,8,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.MEGAROSSA,JL. BABAKAN CIPARAY NO.364 BLK BABAKAN CIPARAY - BANDUNG (KOTA) - JAWA BARAT,01.476.334.6-442.000,NA,422669443,422669443,Tidak
131260,S26-Pembangunan Saluran Jl. Manjahlega,NA,2013-02-21,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,750000000,736928000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Buahbatu - Bandung (Kota),Perusahaan Kecil,32,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,ABROSAH,JL. PLERED RAYA NO.1 ANTAPANI - BANDUNG (KOTA) - JAWA BARAT,01.583.708.1-423.000,NA,604282607,604282607,Tidak
141260,KSJG.1 Pengawasan Teknik Jalan Wilayah Gedebage 1,NA,2013-02-08,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2013,2013,750000000,749408000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,24,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. PURI DIMENSI,JL. GADING UTAMA AIII NO.3 - BANDUNG (KOTA) - JAWA BARAT,01.822.790.0-441.000,NA,0,0,Tidak
256260,J38-Peningkatan Jl. Babakan Tarogong,NA,2013-03-31,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,963479000,929543000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Bojongloa/Bojongloa Kaler - Bandung (Kota),Perusahaan Kecil,16,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PUTRI DINANTI,KOP. BUMI PANYILEUKAN BLOK K-6 NO. 22-23 - BANDUNG (KOTA) - JAWA BARAT,02.203.781.6-429.000,NA,882029400,882029400,Tidak
96260,"J93-Peningkatan Jl. Babakan Wedana, Jl. Keadilan (Menuju Puskessos, Makam Rancacili)",NA,2013-02-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,2021590000,1949529000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Rancasari - Bandung (Kota),Perusahaan Kecil,24,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV. KARYA SETIA,JL. SUKASIRNA NO. 178 PADASUKA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.455.876.1-423.000,NA,1656622500,1656622000,Tidak
197260,Belanja Jasa Cleaning Service,NA,2013-03-06,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,300000000,255690221,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jalan Astanaanyar no 224/230 Bandung - Bandung (Kota),Perusahaan Kecil,29,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,CV.DEWI MUKTI,JL. PARAKAN WANGI NO. 23 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.448.462.0-424.000,NA,216050000,216050000,Tidak
264260,J61-Peningkatan Jl.Kangkung Kidul,NA,2013-03-31,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,391804000,369904000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Bandung (Kota),Perusahaan Kecil,11,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MATRALARAS,JL. RENGGANIS NO. 10 - BANDUNG (KOTA) - JAWA BARAT,21.126.370.2-424.000,NA,313619980,313619980,Tidak
304260,Kajian Pengembangan Fasilitas Penyelenggaraan Pendidikan Sekolah Dasar Dikaitkan Dengan Masalah Keterbatasan Lahan di Kota Bandung,NA,2013-04-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2013,2013,175000000,174999000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,"Bappeda Kota Bandung, Jl.Tamansari No.76 Bandung - Bandung (Kota)",NA,13,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,PT. ANDIKA PERSADA RAYA,JL. PUALAM NO. 9A BANDUNG - BANDUNG (KOTA) - JAWA BARAT,21.078.367.6-429.000,NA,166971750,166971750,Tidak
